1 74.4430 -0.5200
2 15.1029 -0.5175
3 4.1376 -0.2353
4 4.0829 0.2472
5 1.2022 0.3464
6 1.7597 0.3279
7 -0.2808 0.5893
8 -0.6926 0.8375
9 -0.6836 0.9111
10 -1.1706 0.9859
11 -1.2904 0.9455
12 -1.2784 0.8665
13 -1.1975 0.8698
14 -1.4530 1.0443
15 -2.1030 1.0361
16 -1.9278 1.0622
17 0.3701 1.1464
18 -2.3918 1.3621
19 -2.6140 1.5592
20 -1.2619 1.6064
